0775,,0758,,0734,,0710,,0703,,0687,,0670,,0666,,0644,,0627,,0573,,0453,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
0.00465881426162113,116.97378639186034,0.00467375562592878,60.19670143412164,0.0046476740367460915,33.62463300736022,0.004660740635205485,13.56764081698709,0.0046596570195223865,2.702438754119008,0.004674514684114129,0.858603818046075,0.004660740635205456,0.48887642759502276,0.0046550514223540765,0.28052648320227364,0.004662095509188049,0.04502230096970851,0.34467629114359954,0.016584098975289733,0.5213097543815699,0.012205820873882002,2.022304983591986,0.012015852851225405
0.009648189207758466,128.04608895325944,0.010030350181979541,65.3343088991039,0.009991219555330711,36.243606940444394,0.010001988024487752,14.591111690874001,0.010008238674804371,3.0799875330860758,0.009997061850605265,0.8315278213512639,0.021548114916470646,0.47952803654119924,0.01000191465862819,0.2634293781263458,0.009959137657847592,0.03452180423635093,0.6192297916601447,0.025052562830130402,0.7889773572621961,0.017549372704407838,3.6676807601260935,0.021473075532664705
0.021830103460694222,140.9687364449314,0.020968391561304575,72.09926764149152,0.02151834045327522,39.683286290729484,0.021255518958593136,15.877893745127304,0.021476543333550483,3.5459810469223427,0.021554960984803008,0.843612699712177,0.046423533925157065,0.5043788791695102,0.02148618720026655,0.242890254600211,0.021312585905897307,0.028489989309179366,1.1101444326612604,0.042176096614075224,1.1857959133253004,0.02492393106198698,6.591946672027824,0.038905658265135944
0.04634024412105227,155.8089410389863,0.04633967752745366,80.56312585203742,0.04625308206408803,44.202511998659475,0.04610716692971258,17.24810067687101,0.0462467883834774,3.8451704523812444,0.046136130059795714,0.8486767612071581,0.09932022474051481,0.5649931095527321,0.04707274553333548,0.22327510312425702,0.04618472803427276,0.032923401576402375,2.0298224208008464,0.06630249517234996,1.7925147539632986,0.03669385170248883,11.881938174784459,0.07007199147862822
0.10029345258753578,179.57267484978934,0.10030762599447121,92.12349064414975,0.0998109228529524,50.12036053835743,0.1007310716655535,19.522788653179248,0.09897292572125514,3.854100031230384,0.4616175461514463,1.2093932210162057,0.21475355703928944,0.6775922006294607,0.09989202895455336,0.21790143931211486,0.09987800999881905,0.0421418851143553,3.5794076240639536,0.1196781969572136,2.718971699689776,0.053529247813545996,21.425594635624833,0.12569346508747675
0.21507683665805935,210.8588325600591,0.2148816976674693,106.73041775620266,0.21424035907056704,57.38334406251105,0.214895765565999,22.27123809745162,0.21513993349736985,4.408905873205282,1.0031635894584983,1.6681411555200563,0.4624440433288836,0.781135402531526,0.2155173507176099,0.24556036772685624,0.21452952267636663,0.06253059310107456,6.603018123116399,0.20753984045101662,4.12564553274198,0.07821515667838462,,
0.46297233454662023,246.8311227718302,0.46268343542983725,123.79680951175978,0.4628969016710015,66.19716827470191,0.4626628293771062,26.321420809896505,0.46319051406399553,5.842739738655686,2.1774985778048848,2.4543037397864618,0.997532464519281,1.0904204429677526,0.4633557340248367,0.32347504236510083,0.4634760625087464,0.10305368997750583,11.647895760297974,0.36357386591821284,6.223589473993157,0.11729745953467789,,
1.0000476958258933,284.37124505396184,0.9946086525452422,140.554534018876,1.001085458051839,77.84187225238706,0.9983320784327043,33.05464094743933,0.9985072732159608,7.968587767062807,0.2150889134874996,0.8858667904100823,2.147996166841994,1.6133210283490533,0.9966158668752606,0.44518441743387027,0.9955932103642959,0.18094854054561066,21.37900750832484,0.7000628571484223,9.40512600146611,0.17774620007407335,,
2.1439421059632258,325.80083407449195,2.1380453229019114,162.51971535534858,2.1348204840634195,91.4843969331917,2.1380902861122935,44.57533818047213,2.1430156800819065,9.475916837224796,0.09950710177699229,0.7073332279644446,4.618011379350127,2.9211729843813554,2.15214104811291,0.6938001030813565,2.1559647485322095,0.3399272149746782,,,14.15856742453356,0.2688331358058887,,
4.624073976816039,383.0397311004914,4.644647824932746,196.36586650254281,4.62878428578492,117.42566142894822,4.640239083536685,65.11891117298723,4.6329780835181875,13.616968984562824,4.6263240705232995,3.3598182862837813,9.969053373596855,5.174911644962536,4.61872643956656,1.274921290616061,4.607936671837516,0.6839673168010478,,,21.476866074412378,0.41479032532306265,,
9.961082357867603,493.5483562236238,9.897544093833142,263.47296004922003,9.927705415188083,163.71476581515515,9.924557223170167,96.08908912063237,9.945124456493872,21.406332391868908,10,5.550868030059805,21.387191190896335,10.689897296524787,9.939421200832184,2.481822460213352,9.953504214658247,1.370671056551716,,,,,,
21.46476043835079,732.0502111712248,21.374420772551606,408.7563936519524,21.434811132704937,267.08550942497584,21.410604068133576,146.47400456602256,21.375153295222983,35.940970015194495,21.615433436051674,11.288378916846895,0.01000000000000001,0.46684523707037895,21.464415077975517,5.173015968251717,21.407129349345844,2.778317461683331,,,,,,
